日付,場名,場コード,レース,賭式,組番,オッズ
2025-05-19,別府,86,3R,niwakutan,4-3,9999.9
2025-05-19,別府,86,3R,niwakutan,4-5,9999.9
2025-05-19,別府,86,3R,niwakutan,4-6,9999.9
2025-05-19,別府,86,3R,niwakutan,5-1,9999.9
2025-05-19,別府,86,3R,niwakutan,5-2,9999.9
2025-05-19,別府,86,3R,niwakutan,5-3,9999.9
2025-05-19,別府,86,3R,niwakutan,5-4,9999.9
2025-05-19,別府,86,3R,niwakutan,5-6,9999.9
2025-05-19,別府,86,3R,niwakutan,6-1,9999.9
2025-05-19,別府,86,3R,niwakutan,6-2,9999.9
2025-05-19,別府,86,3R,niwakutan,6-3,9999.9
2025-05-19,別府,86,3R,niwakutan,6-4,9999.9
2025-05-19,別府,86,3R,niwakutan,6-5,9999.9
2025-05-19,別府,86,3R,niwakutan,6-6,9999.9
2025-05-19,別府,86,3R,niwakufuku,1-2,9999.9
2025-05-19,別府,86,3R,niwakufuku,1-3,9999.9
2025-05-19,別府,86,3R,niwakufuku,1-4,9999.9
2025-05-19,別府,86,3R,niwakufuku,1-5,9999.9
2025-05-19,別府,86,3R,niwakufuku,1-6,9999.9
2025-05-19,別府,86,3R,niwakufuku,2-3,9999.9
2025-05-19,別府,86,3R,niwakufuku,2-4,9999.9
2025-05-19,別府,86,3R,niwakufuku,2-5,9999.9
2025-05-19,別府,86,3R,niwakufuku,2-6,9999.9
2025-05-19,別府,86,3R,niwakufuku,3-4,9999.9
2025-05-19,別府,86,3R,niwakufuku,3-5,9999.9
2025-05-19,別府,86,3R,niwakufuku,3-6,9999.9
2025-05-19,別府,86,3R,niwakufuku,4-5,9999.9
2025-05-19,別府,86,3R,niwakufuku,4-6,9999.9
2025-05-19,別府,86,3R,niwakufuku,5-6,9999.9
2025-05-19,別府,86,3R,niwakufuku,6-6,9999.9
2025-05-19,別府,86,3R,nirentan,1-2,28.9
2025-05-19,別府,86,3R,nirentan,1-3,37.8
2025-05-19,別府,86,3R,nirentan,1-4,9.6
2025-05-19,別府,86,3R,nirentan,1-5,13.0
2025-05-19,別府,86,3R,nirentan,1-6,145.4
2025-05-19,別府,86,3R,nirentan,1-7,2.7
2025-05-19,別府,86,3R,nirentan,2-1,92.0
2025-05-19,別府,86,3R,nirentan,2-3,330.5
2025-05-19,別府,86,3R,nirentan,2-4,259.7
2025-05-19,別府,86,3R,nirentan,2-5,75.7
2025-05-19,別府,86,3R,nirentan,2-6,1038.8
2025-05-19,別府,86,3R,nirentan,2-7,234.5
2025-05-19,別府,86,3R,nirentan,3-1,134.6
2025-05-19,別府,86,3R,nirentan,3-2,427.7
2025-05-19,別府,86,3R,nirentan,3-4,404.0
2025-05-19,別府,86,3R,nirentan,3-5,85.5
2025-05-19,別府,86,3R,nirentan,3-6,909.0
2025-05-19,別府,86,3R,nirentan,3-7,242.4
2025-05-19,別府,86,3R,nirentan,4-1,18.1
2025-05-19,別府,86,3R,nirentan,4-2,227.2
2025-05-19,別府,86,3R,nirentan,4-3,173.1
2025-05-19,別府,86,3R,nirentan,4-5,111.8
2025-05-19,別府,86,3R,nirentan,4-6,303.0
2025-05-19,別府,86,3R,nirentan,4-7,17.3
2025-05-19,別府,86,3R,nirentan,5-1,46.9
2025-05-19,別府,86,3R,nirentan,5-2,51.5
2025-05-19,別府,86,3R,nirentan,5-3,46.9
2025-05-19,別府,86,3R,nirentan,5-4,117.2
2025-05-19,別府,86,3R,nirentan,5-6,454.5
2025-05-19,別府,86,3R,nirentan,5-7,80.8
2025-05-19,別府,86,3R,nirentan,6-1,427.7
2025-05-19,別府,86,3R,nirentan,6-2,1212.0
2025-05-19,別府,86,3R,nirentan,6-3,1038.8
2025-05-19,別府,86,3R,nirentan,6-4,1038.8
2025-05-19,別府,86,3R,nirentan,6-5,1038.8
2025-05-19,別府,86,3R,nirentan,6-7,808.0
2025-05-19,別府,86,3R,nirentan,7-1,3.5
2025-05-19,別府,86,3R,nirentan,7-2,151.5
2025-05-19,別府,86,3R,nirentan,7-3,132.2
2025-05-19,別府,86,3R,nirentan,7-4,8.5
2025-05-19,別府,86,3R,nirentan,7-5,63.2
2025-05-19,別府,86,3R,nirentan,7-6,279.6
2025-05-19,別府,86,3R,nirenfuku,1-2,13.9
2025-05-19,別府,86,3R,nirenfuku,1-3,24.5
2025-05-19,別府,86,3R,nirenfuku,1-4,5.3
2025-05-19,別府,86,3R,nirenfuku,1-5,10.2
2025-05-19,別府,86,3R,nirenfuku,1-6,146.7
2025-05-19,別府,86,3R,nirenfuku,1-7,1.7
2025-05-19,別府,86,3R,nirenfuku,2-3,173.9
2025-05-19,別府,86,3R,nirenfuku,2-4,114.5
2025-05-19,別府,86,3R,nirenfuku,2-5,21.4
2025-05-19,別府,86,3R,nirenfuku,2-6,587.1
2025-05-19,別府,86,3R,nirenfuku,2-7,109.2
2025-05-19,別府,86,3R,nirenfuku,3-4,120.4
2025-05-19,別府,86,3R,nirenfuku,3-5,26.6
2025-05-19,別府,86,3R,nirenfuku,3-6,391.4
2025-05-19,別府,86,3R,nirenfuku,3-7,123.6
2025-05-19,別府,86,3R,nirenfuku,4-5,55.2
2025-05-19,別府,86,3R,nirenfuku,4-6,234.8
2025-05-19,別府,86,3R,nirenfuku,4-7,6.1
2025-05-19,別府,86,3R,nirenfuku,5-6,427.0
2025-05-19,別府,86,3R,nirenfuku,5-7,41.9
2025-05-19,別府,86,3R,nirenfuku,6-7,260.9
2025-05-19,別府,86,3R,sanrentan,1-2-3,181.3
2025-05-19,別府,86,3R,sanrentan,1-2-4,170.3
2025-05-19,別府,86,3R,sanrentan,1-2-5,70.1
2025-05-19,別府,86,3R,sanrentan,1-2-6,717.2
2025-05-19,別府,86,3R,sanrentan,1-2-7,139.9
2025-05-19,別府,86,3R,sanrentan,1-3-2,237.9
2025-05-19,別府,86,3R,sanrentan,1-3-4,272.4
2025-05-19,別府,86,3R,sanrentan,1-3-5,85.3
2025-05-19,別府,86,3R,sanrentan,1-3-6,893.4
2025-05-19,別府,86,3R,sanrentan,1-3-7,206.0
2025-05-19,別府,86,3R,sanrentan,1-4-2,133.7
2025-05-19,別府,86,3R,sanrentan,1-4-3,162.3
2025-05-19,別府,86,3R,sanrentan,1-4-5,76.4
2025-05-19,別府,86,3R,sanrentan,1-4-6,172.3
2025-05-19,別府,86,3R,sanrentan,1-4-7,11.6
2025-05-19,別府,86,3R,sanrentan,1-5-2,67.8
2025-05-19,別府,86,3R,sanrentan,1-5-3,39.5
2025-05-19,別府,86,3R,sanrentan,1-5-4,98.9
2025-05-19,別府,86,3R,sanrentan,1-5-6,633.0
2025-05-19,別府,86,3R,sanrentan,1-5-7,61.3
2025-05-19,別府,86,3R,sanrentan,1-6-2,2057.3
2025-05-19,別府,86,3R,sanrentan,1-6-3,2233.7
2025-05-19,別府,86,3R,sanrentan,1-6-4,793.7
2025-05-19,別府,86,3R,sanrentan,1-6-5,1681.3
2025-05-19,別府,86,3R,sanrentan,1-6-7,710.7
2025-05-19,別府,86,3R,sanrentan,1-7-2,46.9
2025-05-19,別府,86,3R,sanrentan,1-7-3,48.6
2025-05-19,別府,86,3R,sanrentan,1-7-4,3.9
2025-05-19,別府,86,3R,sanrentan,1-7-5,18.8
2025-05-19,別府,86,3R,sanrentan,1-7-6,99.5
2025-05-19,別府,86,3R,sanrentan,2-1-3,583.4
2025-05-19,別府,86,3R,sanrentan,2-1-4,606.0
2025-05-19,別府,86,3R,sanrentan,2-1-5,233.3
2025-05-19,別府,86,3R,sanrentan,2-1-6,2004.6
2025-05-19,別府,86,3R,sanrentan,2-1-7,388.9
2025-05-19,別府,86,3R,sanrentan,2-3-1,1212.1
2025-05-19,別府,86,3R,sanrentan,2-3-4,1979.2
2025-05-19,別府,86,3R,sanrentan,2-3-5,583.4
2025-05-19,別府,86,3R,sanrentan,2-3-6,2792.1
2025-05-19,別府,86,3R,sanrentan,2-3-7,2333.7
2025-05-19,別府,86,3R,sanrentan,2-4-1,1221.5
2025-05-19,別府,86,3R,sanrentan,2-4-3,2842.9
2025-05-19,別府,86,3R,sanrentan,2-4-5,1737.3
2025-05-19,別府,86,3R,sanrentan,2-4-6,1595.5
2025-05-19,別府,86,3R,sanrentan,2-4-7,1611.9
2025-05-19,別府,86,3R,sanrentan,2-5-1,261.9
2025-05-19,別府,86,3R,sanrentan,2-5-3,172.2
2025-05-19,別府,86,3R,sanrentan,2-5-4,873.5
2025-05-19,別府,86,3R,sanrentan,2-5-6,2141.9
2025-05-19,別府,86,3R,sanrentan,2-5-7,530.0
2025-05-19,別府,86,3R,sanrentan,2-6-1,4738.2
2025-05-19,別府,86,3R,sanrentan,2-6-3,4598.8
2025-05-19,別府,86,3R,sanrentan,2-6-4,6254.4
2025-05-19,別府,86,3R,sanrentan,2-6-5,4343.3
2025-05-19,別府,86,3R,sanrentan,2-6-7,9197.7
2025-05-19,別府,86,3R,sanrentan,2-7-1,576.9
2025-05-19,別府,86,3R,sanrentan,2-7-3,1532.9
2025-05-19,別府,86,3R,sanrentan,2-7-4,1202.7
2025-05-19,別府,86,3R,sanrentan,2-7-5,989.6
2025-05-19,別府,86,3R,sanrentan,2-7-6,4009.2
2025-05-19,別府,86,3R,sanrentan,3-1-2,1124.9
2025-05-19,別府,86,3R,sanrentan,3-1-4,1212.1
2025-05-19,別府,86,3R,sanrentan,3-1-5,583.4
2025-05-19,別府,86,3R,sanrentan,3-1-6,2299.4
2025-05-19,別府,86,3R,sanrentan,3-1-7,814.3
2025-05-19,別府,86,3R,sanrentan,3-2-1,1818.1
2025-05-19,別府,86,3R,sanrentan,3-2-4,2141.9
2025-05-19,別府,86,3R,sanrentan,3-2-5,679.8
2025-05-19,別府,86,3R,sanrentan,3-2-6,4226.0
2025-05-19,別府,86,3R,sanrentan,3-2-7,2443.1
2025-05-19,別府,86,3R,sanrentan,3-4-1,1532.9
2025-05-19,別府,86,3R,sanrentan,3-4-2,2606.0
2025-05-19,別府,86,3R,sanrentan,3-4-5,1281.6
2025-05-19,別府,86,3R,sanrentan,3-4-6,4226.0
2025-05-19,別府,86,3R,sanrentan,3-4-7,2266.1
