date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos,race_grade,class_name
2025-06-01,84,7,4,4,齊藤英伊須,15781,21,青森,125,Ａ３,逃,3.92,79.11,14,3,0,1,77.78,94.44,94.44,8,7,2,0,3,9,武雄,06/01,,,,,松阪,05/20,予1,準1,決1,,弥彦,05/11,予1,準2,決4,,自力。,2,1,F2,チ予選
2025-06-01,84,7,5,5,永井　隆一,13558,48,東京,83,Ａ３,追,3.92,66.72,0,1,3,14,0.0,5.56,22.22,0,0,0,1,0,0,武雄,06/01,,,,,川崎,05/23,予7,般4,般4,,西武園,05/10,予6,般3,般2,,伊藤君。,2,4,F2,チ予選
2025-06-01,84,7,6,6,木谷　　凉,13223,51,福岡,78,Ａ３,追,3.93,65.78,0,0,1,8,0.0,0.0,11.11,0,0,0,0,1,0,武雄,06/01,,,,,高松,05/15,予3,準7,抜6,,平塚,05/01,,,,,決めず。,3,1,F2,チ予選
2025-06-01,84,7,6,7,武智　尚之,12618,54,愛媛,70,Ａ３,追,3.83,66.57,0,2,5,14,0.0,9.52,33.33,0,0,0,2,0,0,武雄,06/01,,,,,立川,05/20,予5,抜6,般3,,小倉,05/01,予6,般4,般2,,松本君。,1,2,F2,チ予選
2025-06-01,87,1,1,1,中村　翔平,15471,31,福岡,117,Ａ３,両,3.92,74.67,3,2,4,4,23.08,38.46,69.23,0,0,4,1,3,0,熊本,06/01,,,,,奈良,04/22,予1,準3,抜4,,京王閣,04/13,予1,準6,,,今期は一度失格してるけどＡ級点は大丈夫。自粛の一ヶ月間は何時も通りの練習。自力・自在。,2,1,F2,チ予選
2025-06-01,87,1,2,2,中村美千隆,13345,48,兵庫,80,Ａ３,両,3.92,73.7,10,4,3,10,37.04,51.85,62.96,7,4,2,1,2,8,熊本,06/01,,,,,佐世保,05/23,予4,抜1,抜1,,四日市,05/17,予3,準5,抜1,,熊本は２月に走ったが新人にやられましたね。練習は２日程やれました。自力で出来る事を。,1,1,F2,チ予選
2025-06-01,87,1,3,3,岡田　雅也,13965,45,高知,88,Ａ３,追,3.92,71.46,0,3,9,12,0.0,12.5,50.0,0,0,0,3,4,0,熊本,06/01,,,,,函館,05/19,予2,準3,決5,,西武園,05/10,予7,般2,般5,,中村翔君に付かせて貰います、しっかり付いて行ける様に。,2,2,F2,チ予選
2025-06-01,87,1,4,4,藤田　和彦,12005,55,神奈,63,Ａ３,追,3.85,69.63,0,3,6,16,0.0,12.0,36.0,0,0,0,3,1,0,熊本,06/01,,,,,川崎,05/23,予2,準7,抜3,,四日市,05/17,,,,,熊本は１３年前のダービー以来。新バンクは早く走りたかった。猪野の番手。,3,2,F2,チ予選
2025-06-01,87,1,5,5,梶原　秀庸,13128,51,大阪,77,Ａ３,追,3.92,67.89,1,3,2,12,5.56,22.22,33.33,0,0,3,1,2,0,熊本,06/01,,,,,大宮,05/24,,,,,高知,05/17,予6,般6,般2,,熊本の新バンクは初めて。目標にしてる７０点を少し割ってるので、こゝでクリヤーしたい。修平(林)の後です、３番手。,1,3,F2,チ予選
2025-06-01,87,1,6,6,猪野　泰介,15158,35,山形,111,Ａ３,逃,3.85,67.3,1,4,3,15,4.35,21.74,34.78,5,0,0,0,0,9,熊本,06/01,,,,,高松,05/15,,,,,弥彦,05/01,予4,準5,抜2,,熊本は縁があって３度目なんですよ。調子はちょっと上向き。何時も通りの自力で頑張ります。,3,1,F2,チ予選
2025-06-01,87,1,6,7,林　　修平,14763,42,大阪,99,Ａ３,追,3.92,66.22,0,1,3,7,0.0,9.09,36.36,0,0,1,0,0,0,熊本,06/01,,,,,松阪,05/20,予5,,,,川崎,05/05,,,,,３期目で代謝の対象に成ってるので頑張るしかない。梶原さんに許して貰ったので、美千隆(中村)さん。,1,2,F2,チ予選
2025-06-01,87,2,1,1,坂元　洋行,13953,45,三重,88,Ａ３,追,3.92,76.24,5,9,4,3,23.81,66.67,85.71,0,0,6,8,8,0,熊本,06/01,,,,,佐世保,05/28,予3,準3,抜2,,立川,05/20,予1,準3,抜1,,昨日迄、佐世保のモーニングを走っていたので、そのまゝ来た。連携ある翼(布居)君の番手。,1,2,F2,チ予選
2025-06-01,87,2,2,2,照屋　将貴,15215,30,沖縄,111,Ａ３,追,3.93,74.05,3,7,4,7,14.29,47.62,66.67,0,1,4,5,3,0,熊本,06/01,,,,,佐世保,05/23,予5,抜5,般2,,高松,05/15,予4,抜2,抜3,,練習はちょっとだけやってます(笑)。熊本バンクは３度目。連携ある片折さんの番手に行きます。,2,2,F2,チ予選
2025-06-01,87,2,3,3,片折　勇輝,14449,41,福岡,95,Ａ３,両,3.92,73.93,5,7,8,7,18.52,44.44,74.07,4,2,4,2,5,7,熊本,06/01,,,,,小倉,05/26,般2,般2,,,川崎,05/23,予1,準2,決6,,小倉は中ゼロの補充を走ったが迷惑掛けました。今回は本来のフレームで頑張ります。自力・自在。,2,1,F2,チ予選
2025-06-01,87,2,4,4,布居　　翼,15111,28,和歌,109,Ａ３,逃,3.92,72.25,2,6,4,12,8.33,33.33,50.0,4,1,1,2,12,10,熊本,06/01,,,,,立川,05/20,予2,準7,抜2,,奈良,05/11,予4,準7,抜2,,この熊本で全場制覇なんですよ。父(寛幸)が福井で落車して大怪我したんで父の分迄頑張らないといけません。自力です。,1,1,F2,チ予選
2025-06-01,87,2,5,5,赤星　俊光,13818,46,熊本,86,Ａ３,追,3.92,69.15,0,0,4,10,0.0,0.0,28.57,0,0,0,0,2,0,熊本,06/01,,,,,高知,05/17,,,,,福井,05/08,予4,抜4,,,７０点キープ迄もうちょいなんで気合で頑張らないといけません。九州で３番手です。,2,3,F2,チ予選
2025-06-01,87,2,6,6,植田　　誠,11803,57,静岡,61,Ａ３,追,3.92,68.04,0,3,4,16,0.0,13.04,30.43,0,0,1,2,1,0,熊本,06/01,,,,,函館,05/19,予6,般6,般3,,岐阜,05/08,予4,準7,般2,,熊本の新バンクは初めて。練習は変わらずやってる。小林君と話して中近３番手。,1,3,F2,チ予選
2025-06-01,87,2,6,7,小林　大能,13847,45,千葉,87,Ａ３,追,3.92,67.59,2,3,8,19,6.25,15.63,40.63,2,0,1,2,2,3,熊本,06/01,,,,,川崎,05/23,予4,抜2,抜6,,四日市,05/17,予7,般6,般1,,熊本の新バンクは初めて。来期は２班なので練習はしてる。単騎でやる事にしました、切れ目。,3,1,F2,チ予選
2025-06-01,87,3,1,1,菅田　和宏,13908,42,宮城,88,Ａ３,逃,3.92,74.61,3,3,8,4,16.67,33.33,77.78,1,3,1,1,10,6,熊本,06/01,,,,,大宮,05/24,予1,準4,抜2,,福井,05/08,予2,準3,決3,,熊本は旧バンクで記念を走ってるが、新バンクは初めて。何時も通りの自力で頑張るだけです。,1,1,F2,チ予選
2025-06-01,87,3,2,2,時松　　正,12402,53,熊本,67,Ａ３,追,3.92,71.6,0,1,5,9,0.0,6.67,40.0,0,0,1,0,0,0,熊本,06/01,,,,,高知,05/17,予2,準3,決5,,豊橋,05/05,予3,準7,抜6,,落車で昨年は２度も大怪我したけど、何とか持ち直したのが今期の成績。今回完走すれば７０点キープ出来るので頑張らないといけません。悟(吉田)。,2,2,F2,チ予選
2025-06-01,87,3,3,3,上原　直樹,12982,51,岡山,75,Ａ３,追,3.85,70.68,3,3,4,15,12.0,24.0,40.0,1,0,4,1,2,1,熊本,06/01,,,,,佐世保,05/23,予3,準6,抜6,,高知,05/17,予4,準6,抜7,,１回バックを付けると、こんなメンバーに成るんですね。長谷さんと話して、東の４番手です。,1,4,F2,チ予選
2025-06-01,87,3,4,4,渡辺　　馨,14526,41,神奈,96,Ａ３,両,3.92,69.65,2,1,3,13,10.53,15.79,31.58,0,0,2,1,2,0,熊本,06/01,,,,,松阪,05/20,,,,,西武園,05/10,予3,準4,抜1,,前回の欠場は大丈夫。練習も１週間、みっちりやれました。徹(岡崎)さんと話して、菅田さんの番手。,1,2,F2,チ予選
2025-06-01,87,3,5,5,岡崎　　徹,12583,53,神奈,70,Ａ３,追,3.86,66.76,0,1,2,18,0.0,4.76,14.29,0,0,0,1,0,0,熊本,06/01,,,,,川崎,05/23,予2,準3,抜6,,四日市,05/11,予7,般4,般6,,３期目です、長い間、お世話に成りました。馨ちゃんの後を固めます。,1,3,F2,チ予選
2025-06-01,87,3,6,6,吉田　　悟,15571,31,熊本,119,Ａ３,逃,3.92,66.54,3,0,0,10,23.08,23.08,23.08,2,0,1,0,3,3,熊本,06/01,,,,,佐世保,05/23,予7,般1,抜7,,福井,05/08,,,,,地元を走る以上はで、しっかり練習して来ました。今回から新車を使います。気合の自力です。,2,1,F2,チ予選
2025-06-01,87,3,6,7,長谷　俊昭,11301,59,岡山,56,Ａ３,追,3.85,64.04,0,0,2,22,0.0,0.0,8.33,0,0,0,0,0,0,熊本,06/01,,,,,佐世保,05/23,予4,抜5,般5,,奈良,05/11,予7,般4,般5,,今年の１２月１日で還暦なんですよ。上原の好きに走って貰います。,1,5,F2,チ予選
2025-06-01,87,4,1,1,桜井　大地,15175,31,静岡,111,Ａ３,逃,3.92,75.3,4,12,5,6,14.81,59.26,77.78,13,2,0,1,13,15,熊本,06/01,,,,,佐世保,05/23,予1,準3,決2,,弥彦,05/11,予2,準6,抜2,,今期はＡ級点はキープしていると思いますが、油断は出来ません。調子も悪くないでしょう。自力。,1,1,F2,チ予選
2025-06-01,87,4,2,2,原　　清孝,14652,48,沖縄,98,Ａ３,両,3.85,72.33,3,3,5,10,14.29,28.57,52.38,0,2,2,2,1,0,熊本,06/01,,,,,佐世保,05/28,予3,準7,抜3,,高知,05/17,予3,準4,抜2,,佐世保から中ゼロでも久留米で２時間しっかり乗り込んで来ました。佐世保予選同様、ラモスに任せます。,2,2,F2,チ予選
2025-06-01,87,4,3,3,村松　俊弥,14516,38,山梨,96,Ａ３,追,3.77,71.62,0,5,4,12,0.0,23.81,42.86,0,0,1,4,8,0,熊本,06/01,,,,,大宮,05/24,予3,準2,決6,,大垣,05/14,予2,準4,抜5,,今期は何とか７０点キープしたいですね。桜井君とは連携あります。,1,2,F2,チ予選
2025-06-01,87,4,4,4,ラモスレオ,15300,27,沖縄,113,Ａ３,逃,3.92,71.33,1,2,4,11,5.56,16.67,38.89,1,0,1,1,8,4,熊本,06/01,,,,,佐世保,05/28,予2,準3,抜7,,小倉,05/01,予4,抜7,般4,,中ゼロでもモーニングからのミッドでしょう、大丈夫です。原さんの前で。,2,1,F2,チ予選
2025-06-01,87,4,5,5,宮原　貴之,12346,55,栃木,67,Ａ３,追,3.92,68.62,1,2,5,13,4.76,14.29,38.1,0,0,2,1,2,0,熊本,06/01,,,,,大宮,05/24,予4,抜3,般2,,福井,05/08,予7,般3,般4,,父が人吉出身なので熊本は特別な想いがあります。練習は栃木の５０才以上の選手と楽しくやってますので調子は大丈夫です。村松君の後、３番手。,1,3,F2,チ予選
2025-06-01,87,4,6,6,森下　忠夫,12542,52,高知,69,Ａ３,追,3.92,66.31,0,2,6,18,0.0,7.69,30.77,0,0,0,2,0,0,熊本,06/01,,,,,川崎,05/23,予6,般3,般3,,西武園,05/10,予6,般2,般3,,息子が不動会に世話に成り、１２９期として養成所で頑張ってるので親父も頑張りますよ。沖縄の後。,2,3,F2,チ予選
2025-06-01,87,4,6,7,高野　輝彰,13573,49,愛知,83,Ａ３,追,3.86,65.67,0,0,3,7,0.0,0.0,30.0,0,0,0,0,0,0,熊本,06/01,,,,,高知,05/17,,,,,小倉,05/01,,,,,小倉ミッドの落車で休んでたが練習はして来た。東ラインの後。,1,4,F2,チ予選
2025-06-01,87,5,1,1,中村　龍吉,15787,24,福島,125,Ａ３,逃,3.92,77.35,13,6,1,4,54.17,79.17,83.33,9,8,1,1,16,14,熊本,06/01,,,,,大宮,05/24,予1,準1,決2,,高松,05/15,予1,準2,決5,,師匠は成田和也さん。兄弟子の酒井雄多さんと時間が合えば練習してる。自分でレースを作れる様に成ったのも。自力です。,1,1,F2,チ予選
2025-06-01,87,5,2,2,石川　英昭,12966,54,静岡,75,Ａ３,追,3.93,71.96,5,2,4,14,20.0,28.0,44.0,0,0,6,1,11,0,熊本,06/01,,,,,佐世保,05/23,予3,準5,抜7,,函館,05/14,,,,,来期は２班に戻れますが前々回函館の失格は納得出来ませんよ。初の中村龍君。,1,2,F2,チ予選
2025-06-01,87,5,3,3,村上　貴彦,14808,39,栃木,100,Ａ３,両,3.85,71.72,5,1,1,11,27.78,33.33,38.89,0,6,0,0,1,0,熊本,06/01,,,,,佐世保,05/23,予3,準4,抜6,,川崎,05/05,,,,,熊本は初めて。体調も大丈夫です。ずうっと単騎でやっているのでこゝも。,2,1,F2,チ予選
2025-06-01,87,5,4,4,神田　宏行,11875,57,埼玉,62,Ａ３,追,3.93,69.05,1,2,4,12,5.26,15.79,36.84,0,0,1,2,0,0,熊本,06/01,,,,,大宮,05/24,予5,抜1,抜6,,四日市,05/11,予7,般6,般3,,７０点は超えたいで練習して来た。熊本は２度目。村上が単騎でやりたいと言ったので、中村龍君の４番手に行きます。,1,4,F2,チ予選
2025-06-01,87,5,5,5,竹野　行登,12157,58,鹿児,64,Ａ３,追,3.92,68.72,0,1,3,14,0.0,5.56,22.22,0,0,0,1,0,0,熊本,06/01,,,,,大宮,05/24,予4,抜5,般5,,高知,05/17,予5,般2,抜3,,状態はボチボチと思って下さい。五反田が頑張ってくれるでしょう。,3,2,F2,チ予選
2025-06-01,87,5,6,6,五反田豊和,13375,48,宮崎,80,Ａ３,両,3.92,67.68,2,2,4,14,9.09,18.18,36.36,3,1,0,0,0,9,熊本,06/01,,,,,川崎,05/23,予7,般2,般6,,高松,05/15,予7,般1,抜7,,熊本の新しいバンクは早く走りたかったので、喜んで追加を受けたんですよ。調子は悪くない。新人相手でも自力。,3,1,F2,チ予選
2025-06-01,87,5,6,7,宮下　　潤,13770,47,神奈,86,Ａ３,追,3.92,67.29,0,1,3,17,0.0,4.76,19.05,0,0,0,1,0,0,熊本,06/01,,,,,立川,05/20,予5,抜3,般3,,豊橋,05/05,予4,抜6,般6,,こゝ迄来たので何とか頑張りたいです。石川さんの後を固めます。,1,3,F2,チ予選
2025-06-01,87,6,1,1,今井　　希,15795,24,埼玉,125,Ａ３,逃,3.85,77.78,10,4,1,3,55.56,77.78,83.33,9,4,1,0,9,12,熊本,06/01,,,,,四日市,05/17,予1,準1,決4,,弥彦,05/01,予2,準2,決3,,熊本は昨年９月に走り、２度目。コンスタントに優出してるが優勝は大垣の１度だけなので今回は狙いたい。来期に向けてこれ迄やってない事をやった方が良いと先輩からアドバイスして貰ったんですよ。自力です。,1,1,F2,チ予選
2025-06-01,87,6,2,2,若林　耕司,13839,44,群馬,87,Ａ３,追,3.85,74.67,5,8,6,5,20.83,54.17,79.17,0,0,6,7,5,0,熊本,06/01,,,,,大宮,05/24,予2,準3,抜1,,高松,05/15,予2,準3,抜4,,熊本の旧バンクは走ってるが新バンクは初めて。新人相手に頑張ってるでしょう、今井君とは初連携。,1,2,F2,チ予選
2025-06-01,87,6,3,3,磯村　蓮太,15355,27,愛知,115,Ａ３,逃,3.93,70.96,7,1,3,13,29.17,33.33,45.83,1,5,1,1,5,5,熊本,06/01,,,,,大宮,05/24,,,,,四日市,05/17,予4,準3,決3,,熊本は初めて。７０点超えてると言ってもギリギリなので頑張らないといけません。自力です。,3,1,F2,チ予選
2025-06-01,87,6,4,4,市野　　茂,12104,59,愛知,64,Ａ３,追,3.93,68.2,1,2,2,10,6.67,20.0,33.33,0,0,2,1,0,0,熊本,06/01,,,,,大宮,05/24,,,,,川崎,05/05,予6,般7,般2,,腰椎の椎間板が半分潰れている状態なんですよ。練習はやれました。後輩磯村。,3,2,F2,チ予選
2025-06-01,87,6,5,5,栗原　稔貴,12638,52,栃木,71,Ａ３,追,3.92,68.09,0,1,4,18,0.0,4.35,21.74,0,0,0,1,0,0,熊本,06/01,,,,,大宮,05/24,,,,,四日市,05/17,,,,,代謝のボーダーみたいなので勝負駆け。熊本を走れて良かったです。若林君の後を固めます。,1,3,F2,チ予選
2025-06-01,87,6,6,6,池上　孝之,12530,53,兵庫,69,Ａ３,追,3.93,67.41,2,3,1,16,9.09,22.73,27.27,0,0,3,2,0,0,熊本,06/01,,,,,大宮,05/24,予1,準5,抜4,,函館,05/14,予6,般4,般2,,熊本は３月に走ってる。前回大宮予選は恵まれて１着取れたので悪くない。ライン大事に愛知の後。,3,3,F2,チ予選
2025-06-01,87,6,6,7,林　　邦彦,12814,51,千葉,73,Ａ３,追,3.93,63.52,0,0,2,25,0.0,0.0,7.41,0,0,0,0,0,0,熊本,06/01,,,,,小倉,05/26,予7,般7,般6,,高松,05/15,予3,準7,抜7,,中２日の小倉から家には帰ってません。切れ目。,2,1,F2,チ予選
2025-06-01,87,7,1,1,細中　翔太,15830,26,岡山,125,Ａ３,逃,3.92,77.83,15,3,1,5,62.5,75.0,79.17,11,7,0,0,8,13,熊本,06/01,,,,,川崎,05/23,予1,準1,決1,,高松,05/15,予1,準1,決3,,熊本は昨年８月に走り、決勝は台風で中止に成って以来です。調子は大丈夫ですけど、決勝での勝ち方が課題ですね。ラインで決める自力。,1,1,F2,チ予選
2025-06-01,87,7,2,2,沢田　勇治,14705,35,山口,98,Ａ３,両,3.92,72.78,2,6,5,10,8.7,34.78,56.52,1,0,2,5,3,1,熊本,06/01,,,,,大宮,05/24,予1,準6,抜4,,福井,05/08,予2,準4,抜5,,現在の点数は１００位ぐらいですね。何とか２班点はキープしたい。細中とは、細中のデビュー戦以来に成りますね。,1,2,F2,チ予選
2025-06-01,87,7,3,3,齋藤　和也,13161,51,福島,78,Ａ３,追,3.92,69.42,3,4,4,13,12.5,29.17,45.83,1,0,4,2,14,2,熊本,06/01,,,,,立川,05/20,予7,般2,般4,,函館,05/14,予3,準7,般1,,熊本は初めて。こゝをまとめたら７０点オーバーするので頑張ります。琢麿(門馬)の番手。,3,2,F2,チ予選
2025-06-01,87,7,4,4,門馬　琢麿,14987,40,北海,105,Ａ３,逃,3.77,67.96,8,2,0,17,29.63,37.04,37.04,7,2,1,0,0,11,熊本,06/01,,,,,松阪,05/20,予7,般5,般1,,函館,05/14,予6,般1,抜7,,追加だけど初めての熊本なので受けた。捲りが決まる様に成って調子も上向き。自力です。,3,1,F2,チ予選
2025-06-01,87,7,5,5,木下　　章,11792,56,長野,61,Ａ３,両,3.79,67.32,2,3,0,18,8.7,21.74,21.74,1,1,2,1,3,1,熊本,06/01,,,,,立川,05/20,予5,抜4,般4,,小倉,05/01,予5,抜4,般1,,熊本の新バンクは２度目なんですよ。このメンバーなら北の３番手。,3,3,F2,チ予選
2025-06-01,87,7,6,6,笹川　竜治,12650,53,新潟,71,Ａ３,追,3.92,67.1,1,1,0,8,10.0,20.0,20.0,0,0,1,1,0,0,熊本,06/01,,,,,立川,05/20,予5,抜5,般5,,弥彦,05/01,予6,般4,般1,,熊本の新バンクは昨年１０月に走り、良かったので。ギックリ腰も現在は大丈夫。話して決めず。,2,1,F2,チ予選
2025-06-01,87,7,6,7,西島　貢司,12154,55,熊本,64,Ａ３,追,3.92,66.92,0,0,4,8,0.0,0.0,33.33,0,0,0,0,0,0,熊本,06/01,,,,,函館,05/19,予4,般3,般3,,小倉,05/01,予3,準4,抜7,,練習は何時もしてるが、新バンクを実戦で走るのは初めて。整体のお蔭でやっと練習やれる様に成った。中国の３番手。,1,3,F2,チ予選
2025-06-01,31,1,1,1,松坂　英司,13471,50,神奈,82,Ａ１,追,3.92,86.89,2,4,1,12,10.53,31.58,36.84,0,0,3,3,1,0,松戸,06/01,,,,,防府,05/25,予3,準5,特4,,伊東,05/17,予1,準6,特2,,佐藤君。,1,2,F2,予選
2025-06-01,31,1,2,2,谷口　幸司,15200,31,高知,111,Ａ１,追,3.92,86.67,2,5,4,13,8.33,29.17,45.83,0,0,5,2,3,0,松戸,06/01,,,,,防府,05/25,予1,準5,特4,,青森,05/07,予7,般1,特6,,野上君。,2,2,F2,予選
2025-06-01,31,1,3,3,野上　竜太,15372,29,岡山,115,Ａ２,逃,3.92,86.24,4,6,2,13,16.0,40.0,48.0,8,1,1,0,0,19,松戸,06/01,,,,,小松島,05/14,予3,抜1,特7,,取手,05/04,予5,抜3,特6,,自力。,2,1,F2,予選
2025-06-01,31,1,4,4,佐藤譲士郎,15698,25,埼玉,123,Ａ２,逃,3.92,85.76,3,6,2,10,14.29,42.86,52.38,3,1,2,3,0,6,松戸,06/01,,,,,防府,05/25,予2,準7,般1,,伊東,05/17,予2,準7,特7,,自力。,1,1,F2,予選
2025-06-01,31,1,5,5,山原　利秀,12042,56,高知,63,Ａ２,追,3.92,80.05,1,1,3,18,4.35,8.7,21.74,0,0,1,1,0,0,松戸,06/01,,,,,弥彦,05/20,予6,般3,般5,,大垣,05/08,予4,般3,般3,,中四国３番手。,2,3,F2,予選
2025-06-01,31,1,6,6,別所　英幸,13595,45,福岡,83,Ａ２,追,3.93,78.69,0,0,0,13,0.0,0.0,0.0,0,0,0,0,0,0,松戸,06/01,,,,,弥彦,05/20,,,,,奈良,05/11,予4,般4,般4,,単騎。,3,1,F2,予選
2025-06-01,31,1,6,7,旭　　啓介,13768,46,神奈,86,Ａ２,追,3.92,78.06,0,1,0,17,0.0,5.56,5.56,0,0,0,1,1,0,松戸,06/01,,,,,函館,05/19,予7,般7,般2,,佐世保,05/01,予6,般5,般5,,松坂さん。,1,3,F2,予選
2025-06-01,31,2,1,1,藤田　竜矢,13933,45,埼玉,88,Ａ２,両,3.92,88.46,2,3,9,10,8.33,20.83,58.33,0,4,0,1,0,2,松戸,06/01,,,,,弥彦,05/20,予2,準4,特5,,四日市,05/11,予3,準4,特3,,阿久津君。,1,2,F2,予選
2025-06-01,31,2,2,2,阿久津浩之,14366,41,東京,94,Ａ２,逃,3.92,86.21,5,5,6,12,17.86,35.71,57.14,7,2,1,0,8,13,松戸,06/01,,,,,京王閣,05/24,予2,準7,般5,,伊東,05/17,予3,準4,特3,,自力。,1,1,F2,予選
2025-06-01,31,2,3,3,川又　裕樹,14638,39,鹿児,97,Ａ１,追,3.92,86.19,3,4,3,11,14.29,33.33,47.62,1,1,4,1,2,1,松戸,06/01,,,,,玉野,05/18,予4,準6,特5,,奈良,05/11,予1,準4,特3,,上野君。,2,2,F2,予選
2025-06-01,31,2,4,4,上野　恭哉,15556,27,福岡,119,Ａ１,逃,3.92,85.93,1,5,4,6,6.25,37.5,62.5,0,0,3,3,3,0,松戸,06/01,,,,,別府,05/18,予6,般3,般1,,大垣,05/08,予3,準7,般3,,自力自在。,2,1,F2,予選
2025-06-01,31,2,5,5,宇賀神浩幸,12794,51,栃木,73,Ａ１,追,3.92,82.0,0,3,4,17,0.0,12.5,29.17,0,0,0,3,2,0,松戸,06/01,,,,,奈良,05/23,予5,般3,般4,,函館,05/14,予7,般4,般7,,埼京勢。,1,3,F2,予選
2025-06-01,31,2,6,6,佐藤　有輝,13705,46,神奈,85,Ａ２,追,3.92,78.5,0,1,4,21,0.0,3.85,19.23,0,0,0,1,0,0,松戸,06/01,,,,,伊東,05/23,予7,般3,般5,,岐阜,05/14,予6,般7,般7,,伊藤君。,3,2,F2,予選
2025-06-01,31,2,6,7,伊藤　　翼,14382,39,神奈,94,Ａ２,両,3.92,76.88,0,0,1,24,0.0,0.0,4.0,0,0,0,0,1,4,松戸,06/01,,,,,函館,05/26,予7,般6,般7,,別府,05/09,予6,般6,般4,,自力。,3,1,F2,予選
2025-06-01,31,3,1,1,火島　裕輝,15737,22,愛媛,123,Ａ２,逃,3.92,88.5,5,4,0,9,27.78,50.0,50.0,1,7,1,0,1,5,松戸,06/01,,,,,別府,05/18,予2,準1,決5,,高松,04/30,予1,準4,特7,,自力。,1,1,F2,予選
2025-06-01,31,3,2,2,小原　将通,14270,37,大分,92,Ａ１,追,3.92,88.0,0,1,1,1,0.0,33.33,66.67,0,0,0,1,0,0,松戸,06/01,,,,,高松,05/21,予3,準5,特2,,佐世保,05/01,,,,,火島君。,1,2,F2,予選
2025-06-01,31,3,3,3,寺林　正秋,14281,40,宮城,93,Ａ１,追,3.92,87.46,1,8,5,10,4.17,37.5,58.33,0,1,3,5,5,1,松戸,06/01,,,,,京王閣,05/24,予2,準1,決2,,玉野,05/12,予2,準5,特2,,竹山君。,2,2,F2,予選
2025-06-01,31,3,4,4,竹山　慶太,14985,32,宮城,105,Ａ１,逃,3.92,85.88,5,7,1,11,20.83,50.0,54.17,8,3,0,1,8,15,松戸,06/01,,,,,函館,05/26,予2,準7,特7,,大垣,05/20,予7,般2,般2,,自力。,2,1,F2,予選
2025-06-01,31,3,5,5,四元　慎也,13155,49,宮崎,77,Ａ２,追,3.92,84.62,3,5,2,16,11.54,30.77,38.46,0,0,5,3,1,0,松戸,06/01,,,,,玉野,05/18,予7,般3,般2,,奈良,05/11,予4,準7,般4,,西の3番手。,1,3,F2,予選
2025-06-01,31,3,6,6,本間　慎吾,14158,38,新潟,91,Ａ２,追,3.92,78.33,0,0,1,11,0.0,0.0,8.33,0,0,0,0,1,0,松戸,06/01,,,,,いわき平,05/16,予4,般7,般7,,川崎,05/05,予5,般6,般6,,宮城勢。,2,3,F2,予選
2025-06-01,31,3,6,7,本田　拓也,14236,42,新潟,92,Ａ２,追,3.92,77.67,0,0,0,12,0.0,0.0,0.0,0,0,0,0,0,0,松戸,06/01,,,,,京王閣,05/24,予6,般4,般6,,函館,05/14,予4,般6,般5,,決めずに。,3,1,F2,予選
2025-06-01,31,4,1,1,大高　彰馬,15512,26,福島,119,Ａ２,逃,3.92,88.42,7,3,4,10,29.17,41.67,58.33,5,5,0,0,5,11,松戸,06/01,,,,,防府,05/25,予1,準3,決5,,いわき平,05/16,予2,準6,特4,,自力。,1,1,F2,予選
2025-06-01,31,4,2,2,坂口　卓士,13915,46,福島,88,Ａ２,追,3.85,87.58,3,5,4,12,12.5,33.33,50.0,0,0,6,2,2,0,松戸,06/01,,,,,奈良,05/23,予2,準4,特5,,小松島,05/14,予2,準6,特3,,大高君。,1,2,F2,予選
2025-06-01,31,4,3,3,三住　博昭,11800,56,神奈,61,Ａ１,追,3.93,86.59,8,3,4,14,27.59,37.93,51.72,0,1,10,0,2,0,松戸,06/01,,,,,小倉,05/26,予3,準6,特1,,弥彦,05/20,予4,準7,般1,,渡邉君。,2,2,F2,予選
2025-06-01,31,4,4,4,小川　祐司,14556,42,愛媛,96,Ａ１,両,3.92,83.74,2,4,3,18,7.41,22.22,33.33,5,1,0,0,2,12,松戸,06/01,,,,,伊東,05/23,予4,抜4,般6,,小松島,05/14,予5,抜7,般3,,自力。,3,1,F2,予選
2025-06-01,31,4,5,5,三宅　　旬,13349,47,岡山,80,Ａ２,追,3.93,83.31,4,2,5,15,15.38,23.08,42.31,0,0,5,1,4,0,松戸,06/01,,,,,伊東,05/23,予5,抜5,般2,,小倉,05/08,予6,般3,般1,,小川君。,3,2,F2,予選
2025-06-01,31,4,6,6,渡邉　直弥,15264,28,静岡,113,Ａ２,両,3.85,81.04,1,2,2,19,4.17,12.5,20.83,1,1,1,0,5,7,松戸,06/01,,,,,防府,05/25,予7,般1,特6,,伊東,05/17,般5,,,,自力。,2,1,F2,予選
