date,venue_name,venue_id
20161206,小倉,81
20161207,前橋,22
20161207,小田原,36
20161207,西武園,26
20161207,奈良,53
20161207,四日市,48
20161207,豊橋,45
20161208,豊橋,45
20161208,小田原,36
20161208,西武園,26
20161208,四日市,48
20161208,前橋,22
20161208,高松,71
20161208,奈良,53
20161208,佐世保,85
20161209,奈良,53
20161209,高松,71
20161209,小田原,36
20161209,静岡,38
20161209,豊橋,45
20161209,立川,28
20161209,佐世保,85
20161209,四日市,48
20161210,静岡,38
20161210,岸和田,56
20161210,いわき平,13
20161210,佐世保,85
20161210,高松,71
20161210,小倉,81
20161210,立川,28
20161211,岸和田,56
20161211,佐世保,85
20161211,岐阜,43
20161211,立川,28
20161211,静岡,38
20161211,いわき平,13
20161211,小倉,81
20161212,岸和田,56
20161212,奈良,53
20161212,いわき平,13
20161212,小倉,81
20161212,岐阜,43
20161212,取手,23
20161212,平塚,35
20161212,玉野,61
20161213,奈良,53
20161213,小松島,73
20161213,玉野,61
20161213,岐阜,43
20161213,武雄,84
20161213,平塚,35
20161213,久留米,83
20161213,取手,23
20161214,武雄,84
20161214,奈良,53
20161214,小松島,73
20161214,取手,23
20161214,玉野,61
20161214,平塚,35
20161214,久留米,83
20161215,久留米,83
20161215,西武園,26
20161215,武雄,84
20161215,伊東,37
20161215,小松島,73
20161216,西武園,26
20161216,京王閣,27
20161216,伊東,37
20161216,小倉,81
20161216,松山,75
20161217,松山,75
20161217,伊東,37
20161217,京王閣,27
20161217,西武園,26
20161217,小倉,81
20161218,伊東,37
20161218,小倉,81
20161218,京王閣,27
20161218,松山,75
20161218,大垣,44
20161219,小松島,73
20161219,向日町,54
20161219,宇都宮,24
20161219,武雄,84
20161219,松阪,47
20161219,大垣,44
20161219,千葉,32
20161220,向日町,54
20161220,宇都宮,24
20161220,武雄,84
20161220,松阪,47
20161220,小松島,73
20161220,大垣,44
20161220,千葉,32
20161221,武雄,84
20161221,小松島,73
20161221,千葉,32
20161221,宇都宮,24
20161221,玉野,61
20161221,松阪,47
20161221,向日町,54
20161222,玉野,61
20161222,久留米,83
20161222,四日市,48
20161222,広島,62
20161223,広島,62
20161223,久留米,83
20161223,玉野,61
20161223,四日市,48
20161224,広島,62
20161224,久留米,83
20161224,四日市,48
20161224,奈良,53
20161225,小倉,81
20161225,小田原,36
20161225,大宮,25
20161225,取手,23
20161225,大垣,44
20161225,奈良,53
20161225,広島,62
20161226,奈良,53
20161226,和歌山,55
20161226,小田原,36
20161226,大垣,44
20161226,大宮,25
20161226,高松,71
20161226,取手,23
20161226,小倉,81
20161227,小田原,36
20161227,武雄,84
20161227,取手,23
20161227,小倉,81
20161227,大宮,25
20161227,高松,71
20161227,大垣,44
20161227,和歌山,55
20161228,松阪,47
20161228,武雄,84
20161228,松山,75
20161228,立川,28
20161228,川崎,34
20161228,高松,71
20161228,和歌山,55
20161229,立川,28
20161229,松山,75
20161229,松阪,47
20161229,武雄,84
20161229,川崎,34
20161230,川崎,34
20161230,立川,28
20161230,松山,75
20161230,松阪,47
20161230,高知,74
20161231,佐世保,85
20161231,岸和田,56
20161231,静岡,38
20161231,高知,74
20170101,静岡,38
20170101,岸和田,56
20170101,取手,23
20170101,豊橋,45
20170101,松阪,47
20170101,広島,62
20170101,京王閣,27
20170101,佐世保,85
20170101,高知,74
20170102,豊橋,45
20170102,佐世保,85
20170102,京王閣,27
20170102,静岡,38
20170102,取手,23
20170102,広島,62
20170102,いわき平,13
20170102,松阪,47
20170102,岸和田,56
20170102,玉野,61
20170103,久留米,83
20170103,静岡,38
20170103,松阪,47
20170103,広島,62
20170103,豊橋,45
20170103,玉野,61
20170103,京王閣,27
20170103,いわき平,13
20170103,取手,23
20170104,立川,28
20170104,平塚,35
20170104,いわき平,13
20170104,久留米,83
20170104,玉野,61
20170105,平塚,35
20170105,立川,28
20170105,小倉,81
20170105,久留米,83
20170105,奈良,53
20170106,奈良,53
20170106,平塚,35
20170106,四日市,48
20170106,立川,28
20170106,小倉,81
20170107,四日市,48
20170107,奈良,53
20170107,小倉,81
20170107,立川,28
20170108,西武園,26
20170108,川崎,34
20170108,大垣,44
20170108,四日市,48
20170108,和歌山,55
20170109,和歌山,55
20170109,大垣,44
20170109,松山,75
20170109,久留米,83
20170109,西武園,26
20170109,川崎,34
20170110,久留米,83
20170110,大垣,44
20170110,西武園,26
20170110,川崎,34
20170110,松山,75
20170110,和歌山,55
20170111,久留米,83
20170111,玉野,61
20170111,松山,75
20170111,宇都宮,24
20170111,和歌山,55
20170111,千葉,32
20170112,千葉,32
20170112,小倉,81
20170112,名古屋,42
20170112,高知,74
20170112,玉野,61
20170112,小田原,36
20170112,宇都宮,24
20170113,宇都宮,24
20170113,千葉,32
20170113,名古屋,42
20170113,高知,74
20170113,小倉,81
20170113,玉野,61
20170113,小田原,36
20170114,小倉,81
20170114,名古屋,42
20170114,前橋,22
20170114,小田原,36
20170114,大宮,25
20170114,向日町,54
20170114,高知,74
20170115,伊東,37
20170115,武雄,84
20170115,大宮,25
20170115,向日町,54
20170115,前橋,22
20170116,前橋,22
20170116,大宮,25
20170116,向日町,54
20170116,伊東,37
20170116,武雄,84
20170117,高知,74
20170117,伊東,37
20170117,武雄,84
20170117,大宮,25
20170118,高知,74
20170118,四日市,48
20170118,向日町,54
20170119,高知,74
20170119,向日町,54
20170119,松山,75
20170119,四日市,48
20170120,向日町,54
20170120,小倉,81
20170120,四日市,48
20170120,松山,75
20170121,松山,75
20170121,前橋,22
20170121,小倉,81
20170122,松山,75
20170122,前橋,22
20170122,名古屋,42
20170122,小倉,81
20170123,平塚,35
20170123,奈良,53
20170123,前橋,22
20170123,防府,63
20170123,武雄,84
20170123,名古屋,42
20170123,豊橋,45
20170123,大宮,25
20170124,武雄,84
20170124,豊橋,45
20170124,名古屋,42
20170124,大宮,25
20170124,奈良,53
20170124,防府,63
20170124,平塚,35
20170125,奈良,53
20170125,豊橋,45
20170125,防府,63
20170125,武雄,84
20170125,前橋,22
20170125,平塚,35
20170125,大宮,25
20170125,伊東,37
20170126,伊東,37
20170126,前橋,22
20170126,玉野,61
20170126,いわき平,13
20170126,四日市,48
20170127,伊東,37
20170127,小田原,36
20170127,前橋,22
20170127,いわき平,13
20170127,四日市,48
20170127,玉野,61
20170128,小倉,81
20170128,西武園,26
20170128,いわき平,13
20170128,玉野,61
20170128,四日市,48
20170128,小田原,36
20170129,小田原,36
20170129,西武園,26
20170129,小倉,81
20170129,いわき平,13
20170130,前橋,22
20170130,小倉,81
20170130,防府,63
20170130,西武園,26
20170130,和歌山,55
20170131,伊東,37
20170131,前橋,22
20170131,高知,74
20170131,防府,63
20170131,和歌山,55
20170131,平塚,35
20170201,和歌山,55
20170201,防府,63
20170201,伊東,37
20170201,高知,74
20170201,前橋,22
20170201,平塚,35
20170202,松阪,47
20170202,伊東,37
20170202,高知,74
20170202,平塚,35
20170202,取手,23
20170202,奈良,53
20170203,取手,23
20170203,松阪,47
20170203,奈良,53
20170203,武雄,84
20170203,松山,75
20170203,京王閣,27
20170203,小倉,81
20170204,奈良,53
20170204,松阪,47
20170204,松山,75
20170204,京王閣,27
20170204,小倉,81
20170204,武雄,84
20170204,取手,23
20170205,松山,75
20170205,武雄,84
20170205,奈良,53
20170205,小倉,81
20170205,京王閣,27
20170206,向日町,54
20170206,川崎,34
20170206,高松,71
20170206,大垣,44
20170206,いわき平,13
20170206,千葉,32
20170207,川崎,34
20170207,向日町,54
20170207,広島,62
20170207,千葉,32
20170207,高知,74
20170207,大垣,44
20170207,四日市,48
20170207,久留米,83
20170207,高松,71
20170207,大宮,25
20170207,いわき平,13
20170208,いわき平,13
20170208,高松,71
20170208,大垣,44
20170208,川崎,34
20170208,向日町,54
20170208,千葉,32
20170208,久留米,83
20170208,四日市,48
20170208,大宮,25
20170208,高知,74
20170208,広島,62
20170209,高知,74
20170209,久留米,83
20170209,広島,62
20170209,岐阜,43
20170209,大宮,25
20170209,四日市,48
20170210,岐阜,43
20170210,玉野,61
20170210,武雄,84
20170210,小倉,81
20170210,小田原,36
20170211,玉野,61
20170211,小倉,81
20170211,小田原,36
20170211,岐阜,43
20170211,武雄,84
20170212,玉野,61
20170212,武雄,84
20170212,小倉,81
20170212,小田原,36
20170212,宇都宮,24
20170213,松山,75
20170213,宇都宮,24
20170213,久留米,83
20170213,豊橋,45
20170213,武雄,84
20170213,高知,74
20170213,前橋,22
20170213,和歌山,55
20170213,千葉,32
20170213,西武園,26
20170214,久留米,83
20170214,高知,74
20170214,松山,75
20170214,和歌山,55
20170214,豊橋,45
20170214,前橋,22
20170214,千葉,32
20170214,宇都宮,24
20170214,西武園,26
20170215,和歌山,55
20170215,前橋,22
20170215,久留米,83
20170215,千葉,32
20170215,高知,74
20170215,松山,75
20170215,豊橋,45
20170215,西武園,26
20170216,伊東,37
20170216,武雄,84
20170216,取手,23
20170216,小倉,81
20170217,小倉,81
20170217,名古屋,42
20170217,武雄,84
20170217,取手,23
20170217,伊東,37
20170218,伊東,37
20170218,名古屋,42
20170218,小倉,81
20170218,武雄,84
20170218,取手,23
20170219,松山,75
20170219,佐世保,85
20170219,前橋,22
20170219,取手,23
20170219,名古屋,42
20170220,高知,74
20170220,西武園,26
20170220,川崎,34
20170220,松山,75
20170220,広島,62
20170220,奈良,53
20170220,前橋,22
20170220,佐世保,85
20170221,西武園,26
20170221,松山,75
20170221,前橋,22
20170221,佐世保,85
20170221,高知,74
20170221,奈良,53
20170221,川崎,34
20170221,広島,62
20170222,広島,62
20170222,川崎,34
20170222,西武園,26
20170222,奈良,53
20170222,高知,74
20170222,名古屋,42
20170223,玉野,61
20170223,名古屋,42
20170223,立川,28
20170223,小田原,36
20170223,小倉,81
20170224,名古屋,42
20170224,小倉,81
20170224,立川,28
20170224,奈良,53
20170224,静岡,38
20170224,小田原,36
20170224,玉野,61
20170225,奈良,53
20170225,四日市,48
20170225,小田原,36
20170225,玉野,61
20170225,立川,28
20170225,静岡,38
20170225,小倉,81
20170226,奈良,53
20170226,武雄,84
20170226,松山,75
20170226,静岡,38
20170226,四日市,48
20170226,西武園,26
20170227,武雄,84
20170227,四日市,48
20170227,松山,75
20170227,西武園,26
20170227,いわき平,13
20170228,いわき平,13
20170228,松山,75
20170228,武雄,84
20170228,西武園,26
20170228,四日市,48
20170301,小倉,81
20170301,佐世保,85
20170301,伊東,37
20170301,いわき平,13
20170302,和歌山,55
20170302,小倉,81
20170302,岐阜,43
20170302,玉野,61
20170302,伊東,37
20170302,佐世保,85
20170303,佐世保,85
20170303,小倉,81
20170303,和歌山,55
20170303,玉野,61
20170303,伊東,37
20170303,岐阜,43
20170304,和歌山,55
20170304,高知,74
20170304,静岡,38
20170304,四日市,48
20170304,玉野,61
20170304,岐阜,43
20170305,静岡,38
20170305,取手,23
20170305,玉野,61
20170305,四日市,48
20170305,高知,74
20170306,豊橋,45
20170306,静岡,38
20170306,大宮,25
20170306,四日市,48
20170306,高知,74
20170306,広島,62
20170306,取手,23
20170306,岸和田,56
20170307,広島,62
20170307,取手,23
20170307,武雄,84
20170307,岸和田,56
20170307,大宮,25
20170307,豊橋,45
20170307,小倉,81
20170307,京王閣,27
20170308,岸和田,56
20170308,小倉,81
20170308,豊橋,45
20170308,広島,62
20170308,大宮,25
20170308,京王閣,27
20170308,小田原,36
20170308,武雄,84
20170309,向日町,54
20170309,小田原,36
20170309,京王閣,27
20170309,武雄,84
20170309,小倉,81
20170309,大垣,44
20170309,小松島,73
20170310,向日町,54
20170310,小松島,73
20170310,佐世保,85
20170310,伊東,37
20170310,大垣,44
20170310,小田原,36
20170311,向日町,54
20170311,伊東,37
20170311,佐世保,85
20170311,大垣,44
20170311,小松島,73
20170312,大宮,25
20170312,伊東,37
20170312,佐世保,85
20170312,大垣,44
20170313,久留米,83
20170313,大宮,25
20170313,宇都宮,24
20170313,静岡,38
20170313,岸和田,56
20170313,小倉,81
20170314,小倉,81
20170314,久留米,83
20170314,宇都宮,24
20170314,岸和田,56
20170314,大宮,25
20170314,静岡,38
20170314,岐阜,43
20170315,岐阜,43
20170315,久留米,83
20170315,静岡,38
20170315,岸和田,56
20170315,宇都宮,24
20170315,小倉,81
20170316,高知,74
20170316,岐阜,43
20170316,京王閣,27
20170317,千葉,32
20170317,高知,74
20170317,京王閣,27
20170317,高松,71
20170317,武雄,84
20170318,高松,71
20170318,千葉,32
20170318,高知,74
20170318,松阪,47
20170318,京王閣,27
20170318,向日町,54
20170318,武雄,84
20170319,武雄,84
20170319,高松,71
20170319,千葉,32
20170319,向日町,54
20170319,松阪,47
20170319,西武園,26
20170319,小倉,81
20170320,高松,71
20170320,向日町,54
20170320,小倉,81
20170320,松阪,47
20170320,西武園,26
20170321,小倉,81
20170321,西武園,26
20170321,取手,23
20170321,小田原,36
20170321,和歌山,55
20170322,小田原,36
20170322,武雄,84
20170322,いわき平,13
20170322,取手,23
20170322,高知,74
20170322,大垣,44
20170322,和歌山,55
20170323,高知,74
20170323,武雄,84
20170323,取手,23
20170323,いわき平,13
20170323,小田原,36
20170323,大垣,44
20170323,和歌山,55
20170324,いわき平,13
20170324,千葉,32
20170324,大垣,44
20170324,高知,74
20170324,武雄,84
20170324,防府,63
20170325,松阪,47
20170325,防府,63
20170325,前橋,22
20170325,千葉,32
20170326,防府,63
20170326,松阪,47
20170326,前橋,22
20170326,佐世保,85
20170326,千葉,32
20170327,松阪,47
20170327,佐世保,85
20170327,前橋,22
20170328,松阪,47
20170328,川崎,34
20170328,佐世保,85
20170329,高松,71
20170329,武雄,84
20170329,川崎,34
20170329,岸和田,56
20170329,前橋,22
20170329,立川,28
20170329,大垣,44
20170330,武雄,84
20170330,高松,71
20170330,立川,28
20170330,大垣,44
20170330,岸和田,56
20170330,前橋,22
20170330,川崎,34
20170331,高松,71
20170331,武雄,84
20170331,前橋,22
20170331,立川,28
20170331,大垣,44
20170331,岸和田,56
20170401,伊東,37
20170401,防府,63
20170401,高知,74
20170401,小倉,81
20170401,京王閣,27
20170402,伊東,37
20170402,防府,63
20170402,京王閣,27
20170402,高知,74
20170402,小倉,81
20170402,豊橋,45
20170402,岸和田,56
20170403,防府,63
20170403,岸和田,56
20170403,高知,74
20170403,豊橋,45
20170403,小倉,81
20170403,京王閣,27
20170403,伊東,37
20170404,豊橋,45
20170404,岸和田,56
20170407,豊橋,45
20170407,久留米,83
20170407,宇都宮,24
20170407,高知,74
20170407,岸和田,56
20170408,豊橋,45
20170408,宇都宮,24
20170408,川崎,34
20170408,久留米,83
20170408,岸和田,56
20170408,高知,74
20170409,岸和田,56
20170409,川崎,34
20170409,高知,74
20170409,弥彦,21
20170409,久留米,83
20170409,宇都宮,24
20170409,防府,63
20170409,豊橋,45
20170410,弥彦,21
20170410,川崎,34
20170410,防府,63
20170410,大垣,44
20170410,武雄,84
20170411,弥彦,21
20170411,川崎,34
20170411,武雄,84
20170411,大垣,44
20170411,防府,63
20170412,武雄,84
20170412,和歌山,55
20170412,大垣,44
20170412,松山,75
20170412,名古屋,42
20170412,前橋,22
20170412,千葉,32
20170413,名古屋,42
20170413,千葉,32
20170413,小田原,36
20170413,小倉,81
20170413,和歌山,55
20170413,前橋,22
20170413,松山,75
20170414,西武園,26
20170414,和歌山,55
20170414,青森,12
20170414,松山,75
20170414,前橋,22
20170414,小田原,36
20170414,千葉,32
20170414,名古屋,42
20170414,小倉,81
20170415,小倉,81
20170415,向日町,54
20170415,四日市,48
20170415,高知,74
20170415,青森,12
20170415,西武園,26
20170415,小田原,36
20170416,青森,12
20170416,高知,74
20170416,静岡,38
20170416,立川,28
20170416,向日町,54
20170416,西武園,26
20170416,四日市,48
20170417,高知,74
20170417,立川,28
20170417,静岡,38
20170417,向日町,54
20170417,四日市,48
20170417,前橋,22
20170418,函館,11
20170418,静岡,38
20170418,高知,74
20170418,久留米,83
20170418,立川,28
20170418,前橋,22
20170419,久留米,83
20170419,函館,11
20170419,岐阜,43
20170419,和歌山,55
20170419,松戸,31
20170419,前橋,22
20170419,弥彦,21
20170420,岐阜,43
20170420,弥彦,21
20170420,松戸,31
20170420,富山,46
20170420,和歌山,55
20170420,久留米,83
20170420,函館,11
20170420,玉野,61
20170421,松山,75
20170421,玉野,61
20170421,岐阜,43
20170421,松戸,31
20170421,和歌山,55
20170421,弥彦,21
20170421,富山,46
20170421,佐世保,85
20170422,佐世保,85
20170422,富山,46
20170422,玉野,61
20170422,西武園,26
20170422,小田原,36
20170422,松山,75
20170423,松山,75
20170423,小田原,36
20170423,岸和田,56
20170423,佐世保,85
20170423,前橋,22
20170423,西武園,26
20170424,前橋,22
20170424,小田原,36
20170424,武雄,84
20170424,西武園,26
20170424,函館,11
20170424,岸和田,56
20170425,武雄,84
20170425,前橋,22
20170425,函館,11
20170425,西武園,26
20170425,岸和田,56
20170426,武雄,84
20170426,岐阜,43
20170426,小松島,73
20170426,函館,11
20170426,千葉,32
20170426,取手,23
20170426,向日町,54
20170427,小倉,81
20170427,千葉,32
